budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}]",,14821,"[{'id': 5034, 'name': 'attempt to escape'}]",en,Escape to Witch Mountain,"Tia and Tony are two orphaned youngsters with extraordinary powers. Lucas Deranian poses as their uncle in order to get the kids into the clutches of Deranian's megalomaniacal boss, evil millionaire Aristotle Bolt, who wants to exploit them. Jason, a cynical widower, helps Tia and Tony escape to witch mountain, while at the same time Tia and Tony help Jason escape the pain of the loss of his wife.",7.151691,"[{'name': 'Walt Disney Productions', 'id': 3166}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1975-03-21,20000000,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Caught in a world where they don't belong... they have one chance to escape!,Escape to Witch Mountain,6.5,60
0,"[{'id': 18, 'name': 'Drama'}]",,259956,[],en,About Alex,"A circle of twenty-something friends reunite for a weekend away to console a suicidal member of their group. Yet, despite their best efforts to enjoy themselves, a tinderbox of old jealousies, unrequited love, and widening political differences leads to an explosion of drama that, coupled with the flammable combination of drugs, wine, and risotto, cannot be contained. A Big Chill for our current social media moment, About Alex is a lighthearted look at the struggles of a generation that has it all—and wants more.",9.156825,"[{'name': 'Bedford Falls Company, The', 'id': 20634}, {'name': 'Footprint Features', 'id': 35076}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-08-08,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Sex #Jealousy #Wine #Regret - After all, what are friends for?",About Alex,6.3,60
0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,14235,"[{'id': 1453, 'name': 'amnesia'}, {'id': 1964, 'name': 'cave'}, {'id': 3704, 'name': 'plant'}, {'id': 10183, 'name': 'independent film'}]",en,Eden Log,"A man wakes up deep inside a cave. Suffering amnesia, he has no recollection of how he came to be here or of what happened to the man whose body he finds beside him. Tailed by a mysterious creature, he must continue through this strange and fantastic world. Enclosed, Tolbiac has no other option to reach the surface than to use REZO ZERO, secret observing cells in this cemetery-like abandoned mine.",5.825183,"[{'name': 'Impéria', 'id': 110}, {'name': 'Bac Films', 'id': 208}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2007-12-26,0,98,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Eden Log,4.8,60
5000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.bottleshockthemovie.com/,13996,"[{'id': 5990, 'name': 'wine garden'}, {'id': 6563, 'name': 'wine'}, {'id': 9023, 'name': 'winzer'}]",en,Bottle Shock,"Paris-based wine expert Steven Spurrier heads to California in search of cheap wine that he can use for a blind taste test in the French capital. Stumbling upon the Napa Valley, the stuck-up Englishman is shocked to discover a winery turning out top-notch chardonnay. Determined to make a name for himself, he sets about getting the booze back to Paris.",3.334353,"[{'name': 'Zininsa Film Production', 'id': 7653}, {'name': 'Intellectual Properties Worldwide', 'id': 18524}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-08-06,4040588,110,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"Based on a true story of love, victory, and fermentation",Bottle Shock,6.6,60
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,13068,"[{'id': 10183, 'name': 'independent film'}]",en,Rocket Science,"Hal, a 15-year-old high-school student with a minor yet socially alienating (and painful) disability: he stutters uncontrollably. Determined to work through the problem, Hal opts for an extreme route he joins the school debating team, which sends him on a headfirst plunge into breakneck speech competitions and offers a much-needed boost toward correcting the problem.",3.563126,"[{'name': 'HBO Films', 'id': 7429}, {'name': 'W B I Films', 'id': 20754}, {'name': 'Rocket Science Inc.', 'id': 52059}, {'name': 'Duly Noted', 'id': 52060}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-01-19,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life is easier done than said.,Rocket Science,6.3,60
0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,128136,"[{'id': 3508, 'name': 'underwear'}, {'id': 4501, 'name': 'masseuse'}, {'id': 155262, 'name': 'threesome'}, {'id': 155263, 'name': 'dildo'}, {'id': 211291, 'name': 'sex lesson'}]",en,My Awkward Sexual Adventure,A hyper-repressed and schlubby accountant (Jonas Chernick) strikes a deal with a worldly but disorganized stripper (Emily Hampshire): he'll help her with her crushing debt if she helps him become a better lover. Sharp direction by the versatile Sean Garrity and a very funny script by Chernick ensure for an uproarious — and surprisingly educational — sex comedy. (TIFF),3.751532,"[{'name': 'Banana-Moon Sky Films', 'id': 13916}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2012-09-11,45250,98,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,My Awkward Sexual Adventure,5.6,60
0,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",,154030,"[{'id': 2733, 'name': 'firemen'}, {'id': 10617, 'name': 'disaster'}, {'id': 33787, 'name': 'tower'}, {'id': 181628, 'name': 'seoul south korea'}, {'id': 189411, 'name': 'disaster film'}]",ko,The Tower,"On Christmas Eve at Tower Sky, an ultra-luxurious building complex, a White Christmas party is held to dazzle its equally high-end tenants and VIP guests. Dae-ho, the manager of the building and single father, is forced to cancel plans with his daughter Hana to work the event. His Christmas is saved when Yoon-hee, the food mall manager with a secret crush on Dae-ho, offers to babysit Hana during the party. Meanwhile, Young-ki the legendary fire chief of Yoido Station has finally promised his first holiday date night to his long suffering wife. The party is in full swing with the spectacular sight of two helicopters flying overhead just to spray snow on the partygoers and make everything perfect. When unthinkable disaster strikes, Dae-ho and Young-ki must summon all their strength and courage to save the lives of thousands but at what cost to themselves and their loved ones?",4.107272,"[{'name': 'CJ Entertainment', 'id': 7036}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2012-12-25,0,121,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'ja', 'name': '日本語'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,Tower Sky. 108 Stories. Survive at any cost.,The Tower,6.2,60
0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,12219,"[{'id': 934, 'name': 'judge'}, {'id': 1417, 'name': 'jurors'}, {'id': 2122, 'name': 'death penalty'}, {'id': 2620, 'name': 'evidence'}, {'id': 6145, 'name': 'right and justice'}, {'id': 8881, 'name': 'jury'}, {'id': 9714, 'name': 'remake'}, {'id': 11038, 'name': 'trial'}, {'id': 33620, 'name': 'guilty'}, {'id': 41379, 'name': 'argument'}, {'id': 160910, 'name': 'xenophobia'}, {'id': 230306, 'name': 'attorney'}]",en,12 Angry Men,"During the trial of a man accused of his father's murder, a lone juror takes a stand against the guilty verdict handed down by the others as a result of their preconceptions and prejudices. The film is adapted by Reginald Rose from his own 1957 film version (directed by Sidney Lumet) and from the Westinghouse One television production that predated it. George C. Scott won a Golden Globe for his supporting role; righteous juror Jack Lemmon was denied such an honor for Best Actor, but recipient Ving Rhames (for Don King) dedicated his award to Lemmon.",3.679263,"[{'name': 'MGM Television', 'id': 2230}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1997-08-17,0,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,12 Angry Men,7.5,59
0,"[{'id': 35, 'name': 'Comedy'}]",,16274,"[{'id': 65, 'name': 'holiday'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 5923, 'name': 'sister'}, {'id': 11678, 'name': 'free spirit'}, {'id': 12545, 'name': 'mansion'}, {'id': 33457, 'name': 'alcoholic'}, {'id': 33626, 'name': 'millionaire'}, {'id': 159459, 'name': ""new year's eve party""}, {'id': 160814, 'name': 'stubbornness'}, {'id': 164664, 'name': 'marriage engagement'}, {'id': 165282, 'name': 'high society'}, {'id': 192311, 'name': 'social class'}, {'id': 212059, 'name': 'college professor'}, {'id': 234193, 'name': 'drunkard'}, {'id': 234663, 'name': 'best friends'}, {'id': 236379, 'name': 'punch and judy'}, {'id': 237377, 'name': 'christmastime'}, {'id': 237462, 'name': 'wealthy family'}]",en,Holiday,"Johnny Case, a freethinking financier, has finally found the girl of his dreams — Julia Seton, the spoiled daughter of a socially prominent millionaire — and she's agreed to marry him. But when Johnny plans a holiday for the two to enjoy life while they are still young, his fiancée has other plans & that is for Johnny to work in her father's bank!",5.272066,"[{'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1938-06-15,0,97,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Every day's a holiday... when you're in love.,Holiday,7.0,59
0,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,187028,"[{'id': 9937, 'name': 'suspense'}]",ar,عمر,"The drama, the story of three childhood friends and a young woman who are torn apart in their fight for freedom, is billed as the first fully-financed film to come out of the Palestinian cinema industry.",0.190158,"[{'name': 'ZBROS', 'id': 38175}]","[{'iso_3166_1': 'PS', 'name': 'Palestinian Territory'}]",2013-05-21,0,96,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'he', 'name': 'עִבְרִית'}]",Released,,Omar,7.1,59
0,"[{'id': 18, 'name': 'Drama'}]",,28696,"[{'id': 13130, 'name': 'teenager'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14736, 'name': 'motorcycle gang'}]",en,The Wild One,"A gang of forty motorcyclists, the Black Rebels Motorcycle Club, gate-crash a legitimate motorcycle race. They are eventually thrown out, but one of the gang steals the second prize trophy and gives it to their leader, Johnny.",12.054691,"[{'name': 'Stanley Kramer Productions', 'id': 893}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1953-12-30,0,79,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Hot feelings hit terrifying heights in a story that really boils over!,The Wild One,6.9,59
2000000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",,21506,"[{'id': 736, 'name': 'journalist'}, {'id': 2571, 'name': 'tv show'}, {'id': 10541, 'name': 'curse'}, {'id': 10941, 'name': 'disappearance'}, {'id': 15001, 'name': 'demon'}, {'id': 156174, 'name': 'occult'}, {'id': 163053, 'name': 'found footage'}, {'id': 235669, 'name': 'dark secret'}]",ja,ノロイ,"A documentary filmmaker explores seemingly unrelated paranormal incidents connected by the legend of an ancient demon called the ""kagutaba.""",2.800654,"[{'name': 'Xanadeux Company', 'id': 5815}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2005-08-20,0,115,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Noroi: The Curse,6.9,59
11400000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,11338,"[{'id': 596, 'name': 'adultery'}, {'id': 782, 'name': 'assassin'}, {'id': 822, 'name': 'airport'}, {'id': 1850, 'name': 'daily life'}, {'id': 3713, 'name': 'chase'}, {'id': 11931, 'name': 'spoof'}]",en,Into the Night,"Ed Okin used to have a boring life. He used to have trouble getting to sleep. Then one night, he met Diana. Now, Ed's having trouble staying alive.",5.709878,"[{'name': 'Universal Pictures', 'id': 33}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-02-15,6700000,115,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A dangerous romance,Into the Night,6.4,59
0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,13559,"[{'id': 9699, 'name': 'crushed'}, {'id': 9700, 'name': 'living machine'}]",en,The Mangler,"When an accident involving a folding machine at an old laundry happens, detective John Hunton investigates. While he tries to solve the mystery, Bill Gartley, the owner, wants to find new victims for his machine.",4.299199,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Allied Film Production', 'id': 2770}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-03,0,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Mangler,4.4,59
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,8583,"[{'id': 110, 'name': 'venice'}, {'id': 344, 'name': 'inquisition'}, {'id': 3258, 'name': 'beauty'}, {'id': 4178, 'name': 'courtesan'}, {'id': 208244, 'name': '16th century'}]",en,Dangerous Beauty,"Veronica is brilliant, gifted and beautiful, but the handsome aristocrat she loves, Marco Venier, cannot marry her because she is penniless and of questionable family. So Veronica's mother, Paola, teaches her to become a courtesan, one of the exotic companions favored by the richest and most powerful Venetian men. Veronica courageously uses her charms to change destiny -- and to give herself a chance at true love.",4.79927,"[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'Regency Enterprises', 'id': 508}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnon Milchan Productions', 'id': 25087}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1998-02-20,0,111,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Born without privilege. Bound by tradition. She found the courage to follow her heart.,Dangerous Beauty,6.9,59
0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,18215,"[{'id': 1523, 'name': 'obsession'}, {'id': 1566, 'name': 'dream'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2483, 'name': 'nudity'}, {'id': 9937, 'name': 'suspense'}, {'id': 10048, 'name': 'unrequited love'}, {'id': 13005, 'name': 'doctor'}, {'id': 13063, 'name': 'car accident'}, {'id': 159278, 'name': 'obsessive love'}, {'id': 187056, 'name': 'woman director'}, {'id': 206219, 'name': 'captivity'}]",en,Boxing Helena,"A top surgeon is besotted with a beautiful woman who once ditched him. Unable to come to terms with life without her, he tries to convince her that they need each other. She has other ideas, but an horrific accident leaves her at his mercy. The plot is bizarre and perhaps sick at times, ending abruptly and with a twist.",4.304224,"[{'name': 'Mainline Pictures', 'id': 70969}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-06-18,1796389,107,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Beyond love, beyond obsession, there hides something beyond reason.",Boxing Helena,4.5,59
0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,24801,"[{'id': 999, 'name': 'sports car'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 7208, 'name': 'spoiled child'}, {'id': 173376, 'name': 'dairy'}, {'id': 187056, 'name': 'woman director'}]",en,Cow Belles,"In order to learn how to be responsible, two wealthy teen sisters are forced to work in the family business by their exasperated father. When company funds goes missing, it's up to the girls to save the day.",3.760464,"[{'name': 'Just Singer Entertainment', 'id': 47441}, {'name': 'Spotted Cow Productions', 'id': 57495}]",[],2006-03-24,0,90,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Cow Belles,4.9,59
12000000,"[{'id': 878, 'name': 'Science Fiction'}]",,61984,[],ja,Space Battleship Yamato,"In 2199, five years after the Gamilons began an invasion of Earth, the planet has been ravaged by the aliens' bombs. The remnants of humanity have fled underground to escape the irradiated surface. One day, former pilot Susumu Kodai discovers a capsule sent from the planet Iscandar that tells of a device that can remove the radiation from the Earth's surface. The Earth Defense Force rebuilds the battleship Yamato with a new type of propulsion system to make the 148,000 light year trip to Iscandar in hopes of saving the Earth. Within one year, the radiation will drive the rest of humanity to extinction.",5.23198,"[{'name': 'Tokyo Broadcasting System (TBS)', 'id': 1393}, {'name': 'Mainichi Broadcasting System (MBS)', 'id': 3363}, {'name': 'Sedic', 'id': 4649}, {'name': 'Tokyo FM Broadcasting Co.', 'id': 6516}, {'name': 'Hokkaido Broadcasting Co.', 'id': 7093}, {'name': 'Sedic International', 'id': 7912}, {'name': 'Shogakukan', 'id': 9149}, {'name': 'Hakuhodo DY Media Partners', 'id': 11846}, {'name': 'Abe Shuji', 'id': 12383}, {'name': 'Chubu-nippon Broadcasting Company (CBC)', 'id': 12384}, {'name': 'RKB Mainichi Broadcasting Corporation', 'id': 12385}, {'name': 'Robot Communications', 'id': 12386}, {'name': 'Tohokushinsha Film', 'id': 12387}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2010-12-01,11212294,131,"[{'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Space Battleship Yamato,6.3,59
